utterance,coded_word,spatial_or_not,session_id,line,is_candidate
our monster!,our,0,172,19,False
our monster!,monster,0,172,19,False
and what supplies did we need to make our park?,and,0,172,21,False
and what supplies did we need to make our park?,what,0,172,21,False
and what supplies did we need to make our park?,supplies,0,172,21,False
and what supplies did we need to make our park?,did,0,172,21,False
and what supplies did we need to make our park?,we,0,172,21,False
and what supplies did we need to make our park?,need,0,172,21,False
and what supplies did we need to make our park?,to,0,172,21,True
and what supplies did we need to make our park?,make,0,172,21,False
and what supplies did we need to make our park?,our,0,172,21,False
and what supplies did we need to make our park?,park,0,172,21,False
we did that.,we,0,172,22,False
we did that.,did,0,172,22,False
we did that.,that,0,172,22,False
monster.,monster,0,172,23,False
we got tape and .,we,0,172,25,False
we got tape and .,got,0,172,25,True
we got tape and .,tape,0,172,25,False
we got tape and .,and,0,172,25,False
see look we're right up there A_name.,see,0,172,26,False
see look we're right up there A_name.,look,0,172,26,False
see look we're right up there A_name.,we're,0,172,26,False
see look we're right up there A_name.,right,0,172,26,True
see look we're right up there A_name.,up,1,172,26,True
see look we're right up there A_name.,there,1,172,26,True
see look we're right up there A_name.,a,0,172,26,False
see look we're right up there A_name.,name,0,172,26,False
glue and ...,glue,0,172,28,False
glue and ...,and,0,172,28,False
what else did we get?,what,0,172,29,False
what else did we get?,else,0,172,29,False
what else did we get?,did,0,172,29,False
what else did we get?,we,0,172,29,False
what else did we get?,get,0,172,29,False
what did you make?,what,0,172,30,False
what did you make?,did,0,172,30,False
what did you make?,you,0,172,30,False
what did you make?,make,0,172,30,False
a trampoline.,a,0,172,31,False
a trampoline.,trampoline,0,172,31,False
how'd you make a trampoline?,how'd,0,172,32,False
how'd you make a trampoline?,you,0,172,32,False
how'd you make a trampoline?,make,0,172,32,False
how'd you make a trampoline?,a,0,172,32,False
how'd you make a trampoline?,trampoline,0,172,32,False
we used some boxes.,we,0,172,33,False
we used some boxes.,used,0,172,33,False
we used some boxes.,some,0,172,33,True
we used some boxes.,boxes,0,172,33,False
mhm.,mhm,0,172,34,False
and then we used tape.,and,0,172,35,False
and then we used tape.,then,0,172,35,False
and then we used tape.,we,0,172,35,False
and then we used tape.,used,0,172,35,False
and then we used tape.,tape,0,172,35,False
yeah.,yeah,0,172,37,False
and then we used paper.,and,0,172,38,False
and then we used paper.,then,0,172,38,False
and then we used paper.,we,0,172,38,False
and then we used paper.,used,0,172,38,False
and then we used paper.,paper,0,172,38,False
look at the cameras.,look,0,172,39,False
look at the cameras.,at,1,172,39,True
look at the cameras.,the,0,172,39,False
look at the cameras.,cameras,0,172,39,False
and we kinda used some fabric too huh?,and,0,172,40,False
and we kinda used some fabric too huh?,we,0,172,40,False
and we kinda used some fabric too huh?,kinda,0,172,40,False
and we kinda used some fabric too huh?,used,0,172,40,False
and we kinda used some fabric too huh?,some,1,172,40,True
and we kinda used some fabric too huh?,fabric,0,172,40,False
and we kinda used some fabric too huh?,too,0,172,40,False
and we kinda used some fabric too huh?,huh,0,172,40,False
yeah.,yeah,0,172,41,False
yeah.,yeah,0,172,42,False
what did uh N_name make?,what,0,172,43,False
what did uh N_name make?,did,0,172,43,False
what did uh N_name make?,uh,0,172,43,False
what did uh N_name make?,n,0,172,43,False
what did uh N_name make?,name,0,172,43,False
what did uh N_name make?,make,0,172,43,False
a tree.,a,0,172,44,False
a tree.,tree,0,172,44,False
how'd she make her tree?,how'd,0,172,45,False
how'd she make her tree?,she,0,172,45,False
how'd she make her tree?,make,0,172,45,False
how'd she make her tree?,her,0,172,45,False
how'd she make her tree?,tree,0,172,45,False
with a star and some pieces of paper.,with,0,172,46,True
with a star and some pieces of paper.,a,0,172,46,False
with a star and some pieces of paper.,star,0,172,46,False
with a star and some pieces of paper.,and,0,172,46,False
with a star and some pieces of paper.,some,0,172,46,True
with a star and some pieces of paper.,pieces,0,172,46,True
with a star and some pieces of paper.,of,0,172,46,False
with a star and some pieces of paper.,paper,0,172,46,False
yeah what did I make?,yeah,0,172,47,False
yeah what did I make?,what,0,172,47,False
yeah what did I make?,did,0,172,47,False
yeah what did I make?,i,0,172,47,False
yeah what did I make?,make,0,172,47,False
the swings.,the,0,172,48,False
the swings.,swings,0,172,48,False
the swings.,the,0,172,49,False
the swings.,swings,0,172,49,False
do you remember I used what I used?,do,0,172,50,False
do you remember I used what I used?,you,0,172,50,False
do you remember I used what I used?,remember,0,172,50,False
do you remember I used what I used?,i,0,172,50,False
do you remember I used what I used?,used,0,172,50,False
do you remember I used what I used?,what,0,172,50,False
do you remember I used what I used?,i,0,172,50,False
do you remember I used what I used?,used,0,172,50,False
pipe cleaners and some ribbons for the swing.,pipe,0,172,51,False
pipe cleaners and some ribbons for the swing.,cleaners,0,172,51,False
pipe cleaners and some ribbons for the swing.,and,0,172,51,False
pipe cleaners and some ribbons for the swing.,some,0,172,51,True
pipe cleaners and some ribbons for the swing.,ribbons,0,172,51,False
pipe cleaners and some ribbons for the swing.,for,0,172,51,False
pipe cleaners and some ribbons for the swing.,the,0,172,51,False
pipe cleaners and some ribbons for the swing.,swing,0,172,51,False
and did we make anything else?,and,0,172,52,False
and did we make anything else?,did,0,172,52,False
and did we make anything else?,we,0,172,52,False
and did we make anything else?,make,0,172,52,False
and did we make anything else?,anything,0,172,52,False
and did we make anything else?,else,0,172,52,False
um no.,um,0,172,53,False
um no.,no,0,172,53,False
no.,no,0,172,54,False
but what did our monster do after we were done with our park?,but,0,172,55,False
but what did our monster do after we were done with our park?,what,0,172,55,False
but what did our monster do after we were done with our park?,did,0,172,55,False
but what did our monster do after we were done with our park?,our,0,172,55,False
but what did our monster do after we were done with our park?,monster,0,172,55,False
but what did our monster do after we were done with our park?,do,0,172,55,False
but what did our monster do after we were done with our park?,after,0,172,55,True
but what did our monster do after we were done with our park?,we,0,172,55,False
but what did our monster do after we were done with our park?,were,0,172,55,False
but what did our monster do after we were done with our park?,done,0,172,55,False
but what did our monster do after we were done with our park?,with,0,172,55,True
but what did our monster do after we were done with our park?,our,0,172,55,False
but what did our monster do after we were done with our park?,park,0,172,55,False
he played.,he,0,172,56,False
he played.,played,0,172,56,False
he played.,he,0,172,57,False
he played.,played,0,172,57,False
can you show them the monster?,can,0,172,58,False
can you show them the monster?,you,0,172,58,False
can you show them the monster?,show,0,172,58,False
can you show them the monster?,them,0,172,58,False
can you show them the monster?,the,0,172,58,False
can you show them the monster?,monster,0,172,58,False
hold the monster up to the camera.,hold,0,172,59,False
hold the monster up to the camera.,the,0,172,59,False
hold the monster up to the camera.,monster,0,172,59,False
hold the monster up to the camera.,up,1,172,59,True
hold the monster up to the camera.,to,1,172,59,True
hold the monster up to the camera.,the,0,172,59,False
hold the monster up to the camera.,camera,0,172,59,False
yeah.,yeah,0,172,61,False
hit next.,hit,0,172,62,False
hit next.,next,0,172,62,True
oh look it.,oh,0,172,63,False
oh look it.,look,0,172,63,False
oh look it.,it,0,172,63,False
it's kinda like a picture book almost.,it's,0,172,64,False
it's kinda like a picture book almost.,kinda,0,172,64,False
it's kinda like a picture book almost.,like,0,172,64,False
it's kinda like a picture book almost.,a,0,172,64,False
it's kinda like a picture book almost.,picture,0,172,64,False
it's kinda like a picture book almost.,book,0,172,64,False
it's kinda like a picture book almost.,almost,0,172,64,False
okay so y'all.,okay,0,214,14,False
okay so y'all.,so,0,214,14,False
okay so y'all.,y'all,0,214,14,False
I built a catapult!,i,0,214,15,False
I built a catapult!,built,0,214,15,False
I built a catapult!,a,0,214,15,False
I built a catapult!,catapult,0,214,15,False
with B_name.,with,0,214,16,True
with B_name.,b,0,214,16,False
with B_name.,name,0,214,16,False
so at the lab we built a mini catapult.,so,0,214,18,False
so at the lab we built a mini catapult.,at,1,214,18,True
so at the lab we built a mini catapult.,the,0,214,18,False
so at the lab we built a mini catapult.,lab,0,214,18,False
so at the lab we built a mini catapult.,we,0,214,18,False
so at the lab we built a mini catapult.,built,0,214,18,False
so at the lab we built a mini catapult.,a,0,214,18,False
so at the lab we built a mini catapult.,mini,0,214,18,False
so at the lab we built a mini catapult.,catapult,0,214,18,False
that you'd pull it back it'd pop back.,that,0,214,19,False
that you'd pull it back it'd pop back.,you'd,0,214,19,False
that you'd pull it back it'd pop back.,pull,0,214,19,True
that you'd pull it back it'd pop back.,it,0,214,19,False
